frame,video_time,scoreboard_present
96336,1607.206,1
96348,1607.406,1
96360,1607.606,1
96372,1607.806,1
96384,1608.006,1
96396,1608.207,1
96408,1608.407,1
96420,1608.607,1
96432,1608.807,1
96444,1609.007,1
96456,1609.208,1
96468,1609.408,1
96480,1609.608,1
96492,1609.808,1
96504,1610.008,1
96516,1610.209,1
96528,1610.409,1
96540,1610.609,1
96552,1610.809,1
96564,1611.009,1
96576,1611.21,1
96588,1611.41,1
96600,1611.61,1
96612,1611.81,1
96624,1612.01,1
96636,1612.211,1
96648,1612.411,1
96660,1612.611,1
96672,1612.811,1
96684,1613.011,1
96696,1613.212,1
96708,1613.412,1
96720,1613.612,1
96732,1613.812,1
96744,1614.012,1
96756,1614.213,1
96768,1614.413,1
96780,1614.613,1
96792,1614.813,1
96804,1615.013,1
96816,1615.214,1
96828,1615.414,1
96840,1615.614,1
96852,1615.814,1
96864,1616.014,1
96876,1616.215,1
96888,1616.415,1
96900,1616.615,1
96912,1616.815,1
96924,1617.015,1
96936,1617.216,1
96948,1617.416,1
96960,1617.616,1
96972,1617.816,1
96984,1618.016,1
96996,1618.217,1
97008,1618.417,1
97020,1618.617,1
97032,1618.817,1
97044,1619.017,1
97056,1619.218,1
97068,1619.418,1
97080,1619.618,1
97092,1619.818,1
97104,1620.018,1
97116,1620.219,1
97128,1620.419,1
97140,1620.619,1
97152,1620.819,1
97164,1621.019,1
97176,1621.22,1
97188,1621.42,1
97200,1621.62,1
97212,1621.82,1
97224,1622.02,1
97236,1622.221,1
97248,1622.421,1
97260,1622.621,1
97272,1622.821,1
97284,1623.021,1
97296,1623.222,1
97308,1623.422,1
97320,1623.622,1
97332,1623.822,1
97344,1624.022,1
97356,1624.223,1
97368,1624.423,1
97380,1624.623,1
97392,1624.823,1
97404,1625.023,1
97416,1625.224,1
97428,1625.424,1
97440,1625.624,1
97452,1625.824,1
97464,1626.024,1
97476,1626.225,1
97488,1626.425,1
97500,1626.625,1
97512,1626.825,1
97524,1627.025,1
97536,1627.226,1
97548,1627.426,1
97560,1627.626,1
97572,1627.826,1
97584,1628.026,1
97596,1628.227,1
97608,1628.427,1
97620,1628.627,1
97632,1628.827,1
97644,1629.027,1
97656,1629.228,1
97668,1629.428,1
97680,1629.628,1
97692,1629.828,1
97704,1630.028,1
97716,1630.229,1
97728,1630.429,1
97740,1630.629,1
97752,1630.829,1
97764,1631.029,1
97776,1631.23,1
97788,1631.43,1
97800,1631.63,1
97812,1631.83,1
97824,1632.03,1
97836,1632.231,1
97848,1632.431,1
97860,1632.631,1
97872,1632.831,1
97884,1633.031,1
97896,1633.232,1
97908,1633.432,1
97920,1633.632,1
97932,1633.832,1
97944,1634.032,1
97956,1634.233,1
97968,1634.433,1
97980,1634.633,1
97992,1634.833,1
98004,1635.033,1
98016,1635.234,1
98028,1635.434,1
98040,1635.634,1
98052,1635.834,1
98064,1636.034,1
98076,1636.235,1
98088,1636.435,1
98100,1636.635,1
98112,1636.835,1
98124,1637.035,1
98136,1637.236,1
98148,1637.436,1
98160,1637.636,1
98172,1637.836,1
98184,1638.036,1
98196,1638.237,1
98208,1638.437,1
98220,1638.637,1
98232,1638.837,1
98244,1639.037,1
98256,1639.238,1
98268,1639.438,1
98280,1639.638,1
98292,1639.838,1
98304,1640.038,1
98316,1640.239,1
98328,1640.439,1
98340,1640.639,1
98352,1640.839,1
98364,1641.039,1
98376,1641.24,1
98388,1641.44,1
98400,1641.64,1
98412,1641.84,1
98424,1642.04,1
98436,1642.241,1
98448,1642.441,1
98460,1642.641,1
98472,1642.841,1
98484,1643.041,1
98496,1643.242,1
98508,1643.442,1
98520,1643.642,1
98532,1643.842,1
98544,1644.042,1
98556,1644.243,1
98568,1644.443,1
98580,1644.643,1
98592,1644.843,1
98604,1645.043,1
98616,1645.244,1
98628,1645.444,1
98640,1645.644,1
98652,1645.844,1
98664,1646.044,1
98676,1646.245,1
98688,1646.445,1
98700,1646.645,1
98712,1646.845,1
98724,1647.045,1
98736,1647.246,1
98748,1647.446,1
98760,1647.646,1
98772,1647.846,1
98784,1648.046,1
98796,1648.247,1
98808,1648.447,1
98820,1648.647,1
98832,1648.847,1
98844,1649.047,1
98856,1649.248,1
98868,1649.448,1
98880,1649.648,1
98892,1649.848,1
98904,1650.048,1
98916,1650.249,1
98928,1650.449,1
98940,1650.649,1
98952,1650.849,1
98964,1651.049,1
98976,1651.25,1
98988,1651.45,1
99000,1651.65,1
99012,1651.85,1
99024,1652.05,1
99036,1652.251,1
99048,1652.451,1
99060,1652.651,1
99072,1652.851,1
99084,1653.051,1
99096,1653.252,1
99108,1653.452,1
99120,1653.652,1
99132,1653.852,1
99144,1654.052,1
99156,1654.253,1
99168,1654.453,1
99180,1654.653,1
99192,1654.853,1
99204,1655.053,1
99216,1655.254,1
99228,1655.454,1
99240,1655.654,1
99252,1655.854,1
99264,1656.054,1
99276,1656.255,1
99288,1656.455,1
99300,1656.655,1
99312,1656.855,1
99324,1657.055,1
99336,1657.256,1
99348,1657.456,1
99360,1657.656,1
99372,1657.856,1
99384,1658.056,1
99396,1658.257,1
99408,1658.457,1
99420,1658.657,1
99432,1658.857,1
99444,1659.057,1
99456,1659.258,1
99468,1659.458,1
99480,1659.658,1
99492,1659.858,1
99504,1660.058,1
99516,1660.259,1
99528,1660.459,1
99540,1660.659,1
99552,1660.859,1
99564,1661.059,1
99576,1661.26,1
99588,1661.46,1
99600,1661.66,1
99612,1661.86,1
99624,1662.06,1
99636,1662.261,1
99648,1662.461,1
99660,1662.661,1
99672,1662.861,1
99684,1663.061,1
99696,1663.262,1
99708,1663.462,1
99720,1663.662,1
99732,1663.862,1
99744,1664.062,1
99756,1664.263,1
99768,1664.463,1
99780,1664.663,1
99792,1664.863,1
99804,1665.063,1
99816,1665.264,1
99828,1665.464,1
99840,1665.664,1
99852,1665.864,1
99864,1666.064,1
99876,1666.265,1
99888,1666.465,1
99900,1666.665,1
99912,1666.865,1
99924,1667.065,1
99936,1667.266,1
99948,1667.466,1
99960,1667.666,1
99972,1667.866,1
99984,1668.066,1
99996,1668.267,1
100008,1668.467,1
100020,1668.667,1
100032,1668.867,1
100044,1669.067,1
100056,1669.268,1
100068,1669.468,1
100080,1669.668,1
100092,1669.868,1
100104,1670.068,1
100116,1670.269,1
100128,1670.469,1
100140,1670.669,1
100152,1670.869,1
100164,1671.069,1
100176,1671.27,1
100188,1671.47,1
100200,1671.67,1
100212,1671.87,1
100224,1672.07,1
100236,1672.271,1
100248,1672.471,1
100260,1672.671,1
100272,1672.871,1
100284,1673.071,1
100296,1673.272,1
100308,1673.472,1
100320,1673.672,1
100332,1673.872,1
100344,1674.072,1
100356,1674.273,1
100368,1674.473,1
100380,1674.673,1
100392,1674.873,1
100404,1675.073,1
100416,1675.274,1
100428,1675.474,1
100440,1675.674,1
100452,1675.874,1
100464,1676.074,1
100476,1676.275,1
100488,1676.475,1
100500,1676.675,1
100512,1676.875,1
100524,1677.075,1
100536,1677.276,1
100548,1677.476,1
100560,1677.676,1
100572,1677.876,1
100584,1678.076,1
100596,1678.277,1
100608,1678.477,1
100620,1678.677,1
100632,1678.877,1
100644,1679.077,1
100656,1679.278,1
100668,1679.478,1
100680,1679.678,1
100692,1679.878,1
100704,1680.078,1
100716,1680.279,1
100728,1680.479,1
100740,1680.679,1
100752,1680.879,1
100764,1681.079,1
100776,1681.28,1
100788,1681.48,1
100800,1681.68,1
100812,1681.88,1
100824,1682.08,1
100836,1682.281,1
100848,1682.481,1
100860,1682.681,1
100872,1682.881,1
100884,1683.081,1
100896,1683.282,1
100908,1683.482,1
100920,1683.682,1
100932,1683.882,1
100944,1684.082,1
100956,1684.283,1
100968,1684.483,1
100980,1684.683,1
100992,1684.883,1
101004,1685.083,1
101016,1685.284,1
101028,1685.484,1
101040,1685.684,1
101052,1685.884,1
101064,1686.084,1
101076,1686.285,1
101088,1686.485,1
101100,1686.685,1
101112,1686.885,1
101124,1687.085,1
101136,1687.286,1
101148,1687.486,1
101160,1687.686,1
101172,1687.886,1
101184,1688.086,1
101196,1688.287,1
101208,1688.487,1
101220,1688.687,1
101232,1688.887,1
101244,1689.087,1
101256,1689.288,1
101268,1689.488,1
101280,1689.688,1
101292,1689.888,1
101304,1690.088,1
101316,1690.289,1
101328,1690.489,1
101340,1690.689,1
101352,1690.889,1
101364,1691.089,1
101376,1691.29,1
101388,1691.49,1
101400,1691.69,1
101412,1691.89,1
101424,1692.09,1
101436,1692.291,1
101448,1692.491,1
101460,1692.691,1
101472,1692.891,1
101484,1693.091,1
101496,1693.292,1
101508,1693.492,1
101520,1693.692,1
101532,1693.892,1
101544,1694.092,1
101556,1694.293,1
101568,1694.493,1
101580,1694.693,1
101592,1694.893,1
101604,1695.093,1
101616,1695.294,1
101628,1695.494,1
101640,1695.694,1
101652,1695.894,1
101664,1696.094,1
101676,1696.295,1
101688,1696.495,1
101700,1696.695,1
101712,1696.895,1
101724,1697.095,1
101736,1697.296,1
101748,1697.496,1
101760,1697.696,1
101772,1697.896,1
101784,1698.096,1
101796,1698.297,1
101808,1698.497,1
101820,1698.697,1
101832,1698.897,1
101844,1699.097,1
101856,1699.298,1
101868,1699.498,1
101880,1699.698,1
101892,1699.898,1
101904,1700.098,1
101916,1700.299,1
101928,1700.499,1
101940,1700.699,1
101952,1700.899,1
101964,1701.099,1
101976,1701.3,1
101988,1701.5,1
102000,1701.7,1
102012,1701.9,1
102024,1702.1,1
102036,1702.301,1
102048,1702.501,1
102060,1702.701,1
102072,1702.901,1
102084,1703.101,1
102096,1703.302,1
102108,1703.502,1
102120,1703.702,1
102132,1703.902,1
102144,1704.102,1
102156,1704.303,1
102168,1704.503,1
102180,1704.703,1
102192,1704.903,1
102204,1705.103,1
102216,1705.304,1
102228,1705.504,1
102240,1705.704,1
102252,1705.904,1
102264,1706.104,1
102276,1706.305,1
102288,1706.505,1
102300,1706.705,1
102312,1706.905,1
102324,1707.105,1
102336,1707.306,1
102348,1707.506,1
102360,1707.706,1
102372,1707.906,1
102384,1708.106,1
102396,1708.307,1
102408,1708.507,1
102420,1708.707,1
102432,1708.907,1
102444,1709.107,1
102456,1709.308,1
102468,1709.508,1
102480,1709.708,1
102492,1709.908,1
102504,1710.108,1
102516,1710.309,1
102528,1710.509,1
102540,1710.709,1
102552,1710.909,1
102564,1711.109,1
102576,1711.31,1
102588,1711.51,1
102600,1711.71,1
102612,1711.91,1
102624,1712.11,1
102636,1712.311,1
102648,1712.511,1
102660,1712.711,1
102672,1712.911,1
102684,1713.111,1
102696,1713.312,1
102708,1713.512,1
102720,1713.712,1
102732,1713.912,1
102744,1714.112,1
102756,1714.313,1
102768,1714.513,1
102780,1714.713,1
102792,1714.913,1
102804,1715.113,1
102816,1715.314,1
102828,1715.514,1
102840,1715.714,1
102852,1715.914,1
102864,1716.114,1
102876,1716.315,1
102888,1716.515,1
102900,1716.715,1
102912,1716.915,1
102924,1717.115,1
102936,1717.316,1
102948,1717.516,1
102960,1717.716,1
102972,1717.916,1
102984,1718.116,1
102996,1718.317,1
103008,1718.517,1
103020,1718.717,1
103032,1718.917,1
103044,1719.117,1
103056,1719.318,1
103068,1719.518,1
103080,1719.718,1
103092,1719.918,1
103104,1720.118,1
103116,1720.319,1
103128,1720.519,1
103140,1720.719,1
103152,1720.919,1
103164,1721.119,1
103176,1721.32,1
103188,1721.52,1
103200,1721.72,1
103212,1721.92,1
103224,1722.12,1
103236,1722.321,1
103248,1722.521,1
103260,1722.721,1
103272,1722.921,1
103284,1723.121,1
103296,1723.322,1
103308,1723.522,1
103320,1723.722,1
103332,1723.922,1
103344,1724.122,1
103356,1724.323,1
103368,1724.523,1
103380,1724.723,1
103392,1724.923,1
103404,1725.123,1
103416,1725.324,1
103428,1725.524,1
103440,1725.724,1
103452,1725.924,1
103464,1726.124,1
103476,1726.325,1
103488,1726.525,1
103500,1726.725,1
103512,1726.925,1
103524,1727.125,1
103536,1727.326,1
103548,1727.526,1
103560,1727.726,1
103572,1727.926,1
103584,1728.126,1
103596,1728.327,1
103608,1728.527,1
103620,1728.727,1
103632,1728.927,1
103644,1729.127,1
103656,1729.328,1
103668,1729.528,1
103680,1729.728,1
103692,1729.928,1
103704,1730.128,1
103716,1730.329,1
103728,1730.529,1
103740,1730.729,1
103752,1730.929,1
103764,1731.129,1
103776,1731.33,1
103788,1731.53,1
103800,1731.73,1
103812,1731.93,1
103824,1732.13,1
103836,1732.331,1
103848,1732.531,1
103860,1732.731,1
103872,1732.931,1
103884,1733.131,1
103896,1733.332,1
103908,1733.532,1
103920,1733.732,1
103932,1733.932,1
103944,1734.132,1
103956,1734.333,1
103968,1734.533,1
103980,1734.733,1
103992,1734.933,1
104004,1735.133,1
104016,1735.334,1
104028,1735.534,1
104040,1735.734,1
104052,1735.934,1
104064,1736.134,1
104076,1736.335,1
104088,1736.535,1
104100,1736.735,1
104112,1736.935,1
104124,1737.135,1
104136,1737.336,1
104148,1737.536,1
104160,1737.736,1
104172,1737.936,1
104184,1738.136,1
104196,1738.337,1
104208,1738.537,1
104220,1738.737,1
104232,1738.937,1
104244,1739.137,1
104256,1739.338,1
104268,1739.538,1
104280,1739.738,1
104292,1739.938,1
104304,1740.138,1
104316,1740.339,1
104328,1740.539,1
104340,1740.739,1
104352,1740.939,1
104364,1741.139,1
104376,1741.34,1
104388,1741.54,1
104400,1741.74,1
104412,1741.94,1
104424,1742.14,1
104436,1742.341,1
104448,1742.541,1
104460,1742.741,1
104472,1742.941,1
104484,1743.141,1
104496,1743.342,1
104508,1743.542,1
104520,1743.742,1
104532,1743.942,1
104544,1744.142,1
104556,1744.343,1
104568,1744.543,1
104580,1744.743,1
104592,1744.943,1
104604,1745.143,1
104616,1745.344,1
104628,1745.544,1
104640,1745.744,1
104652,1745.944,1
104664,1746.144,1
104676,1746.345,1
104688,1746.545,1
104700,1746.745,1
104712,1746.945,1
104724,1747.145,1
104736,1747.346,1
104748,1747.546,1
104760,1747.746,1
104772,1747.946,1
104784,1748.146,1
104796,1748.347,1
104808,1748.547,1
104820,1748.747,1
104832,1748.947,1
104844,1749.147,1
104856,1749.348,1
104868,1749.548,1
104880,1749.748,1
104892,1749.948,1
104904,1750.148,1
104916,1750.349,1
104928,1750.549,1
104940,1750.749,1
104952,1750.949,1
104964,1751.149,1
104976,1751.35,1
104988,1751.55,1
105000,1751.75,1
105012,1751.95,1
105024,1752.15,1
105036,1752.351,1
105048,1752.551,1
105060,1752.751,1
105072,1752.951,1
105084,1753.151,1
105096,1753.352,1
105108,1753.552,1
105120,1753.752,1
105132,1753.952,1
105144,1754.152,1
105156,1754.353,1
105168,1754.553,1
105180,1754.753,1
105192,1754.953,1
105204,1755.153,1
105216,1755.354,1
105228,1755.554,1
105240,1755.754,1
105252,1755.954,1
105264,1756.154,1
105276,1756.355,1
105288,1756.555,1
105300,1756.755,1
105312,1756.955,1
105324,1757.155,1
105336,1757.356,1
105348,1757.556,1
105360,1757.756,1
105372,1757.956,1
105384,1758.156,1
105396,1758.357,1
105408,1758.557,1
105420,1758.757,1
105432,1758.957,1
105444,1759.157,1
105456,1759.358,1
105468,1759.558,1
105480,1759.758,1
105492,1759.958,1
105504,1760.158,1
105516,1760.359,1
105528,1760.559,1
105540,1760.759,1
105552,1760.959,1
105564,1761.159,1
105576,1761.36,1
105588,1761.56,1
105600,1761.76,1
105612,1761.96,1
105624,1762.16,1
105636,1762.361,1
105648,1762.561,1
105660,1762.761,1
105672,1762.961,1
105684,1763.161,1
105696,1763.362,1
105708,1763.562,1
105720,1763.762,1
105732,1763.962,1
105744,1764.162,1
105756,1764.363,1
105768,1764.563,1
105780,1764.763,1
105792,1764.963,1
105804,1765.163,1
105816,1765.364,1
105828,1765.564,1
105840,1765.764,1
105852,1765.964,1
105864,1766.164,1
105876,1766.365,1
105888,1766.565,1
105900,1766.765,1
105912,1766.965,1
105924,1767.165,1
105936,1767.366,1
105948,1767.566,1
105960,1767.766,1
105972,1767.966,1
105984,1768.166,1
105996,1768.367,1
106008,1768.567,1
106020,1768.767,1
106032,1768.967,1
106044,1769.167,1
106056,1769.368,1
106068,1769.568,1
106080,1769.768,1
106092,1769.968,1
106104,1770.168,1
106116,1770.369,1
106128,1770.569,1
106140,1770.769,1
106152,1770.969,1
106164,1771.169,1
106176,1771.37,1
106188,1771.57,1
106200,1771.77,1
106212,1771.97,1
106224,1772.17,1
106236,1772.371,1
106248,1772.571,1
106260,1772.771,1
106272,1772.971,1
106284,1773.171,1
106296,1773.372,1
106308,1773.572,1
106320,1773.772,1
106332,1773.972,1
106344,1774.172,1
106356,1774.373,1
106368,1774.573,1
106380,1774.773,1
106392,1774.973,1
106404,1775.173,1
106416,1775.374,1
106428,1775.574,1
106440,1775.774,1
106452,1775.974,1
106464,1776.174,1
106476,1776.375,1
106488,1776.575,1
106500,1776.775,1
106512,1776.975,1
106524,1777.175,1
106536,1777.376,1
106548,1777.576,1
106560,1777.776,1
106572,1777.976,1
106584,1778.176,1
106596,1778.377,1
106608,1778.577,1
106620,1778.777,1
106632,1778.977,1
106644,1779.177,1
106656,1779.378,1
106668,1779.578,1
106680,1779.778,1
106692,1779.978,1
106704,1780.178,1
106716,1780.379,1
106728,1780.579,1
106740,1780.779,1
106752,1780.979,1
106764,1781.179,1
106776,1781.38,1
106788,1781.58,1
106800,1781.78,1
106812,1781.98,1
106824,1782.18,1
106836,1782.381,1
106848,1782.581,1
106860,1782.781,1
106872,1782.981,1
106884,1783.181,1
106896,1783.382,1
106908,1783.582,1
106920,1783.782,1
106932,1783.982,1
106944,1784.182,1
106956,1784.383,1
106968,1784.583,1
106980,1784.783,1
106992,1784.983,1
107004,1785.183,1
107016,1785.384,1
107028,1785.584,1
107040,1785.784,1
107052,1785.984,1
107064,1786.184,1
107076,1786.385,1
107088,1786.585,1
107100,1786.785,1
107112,1786.985,1
107124,1787.185,1
107136,1787.386,1
107148,1787.586,1
107160,1787.786,1
107172,1787.986,1
107184,1788.186,1
107196,1788.387,1
107208,1788.587,1
107220,1788.787,1
107232,1788.987,1
107244,1789.187,1
107256,1789.388,1
107268,1789.588,1
107280,1789.788,1
107292,1789.988,1
107304,1790.188,1
107316,1790.389,1
107328,1790.589,1
107340,1790.789,1
107352,1790.989,1
107364,1791.189,1
107376,1791.39,1
107388,1791.59,1
107400,1791.79,1
107412,1791.99,1
107424,1792.19,1
107436,1792.391,1
107448,1792.591,1
107460,1792.791,1
107472,1792.991,1
107484,1793.191,1
107496,1793.392,1
107508,1793.592,1
107520,1793.792,1
107532,1793.992,1
107544,1794.192,1
107556,1794.393,1
107568,1794.593,1
107580,1794.793,1
107592,1794.993,1
107604,1795.193,1
107616,1795.394,1
107628,1795.594,1
107640,1795.794,1
107652,1795.994,1
107664,1796.194,1
107676,1796.395,1
107688,1796.595,1
107700,1796.795,1
107712,1796.995,1
107724,1797.195,1
107736,1797.396,1
107748,1797.596,1
107760,1797.796,1
107772,1797.996,1
107784,1798.196,1
107796,1798.397,1
107808,1798.597,1
107820,1798.797,1
107832,1798.997,1
107844,1799.197,1
107856,1799.398,1
107868,1799.598,1
107880,1799.798,1
107892,1799.998,1
107904,1800.198,1
107916,1800.399,1
107928,1800.599,1
107940,1800.799,1
107952,1800.999,1
107964,1801.199,1
107976,1801.4,1
107988,1801.6,1
108000,1801.8,1
108012,1802.0,1
108024,1802.2,1
108036,1802.401,1
108048,1802.601,1
108060,1802.801,1
108072,1803.001,1
108084,1803.201,1
108096,1803.402,1
108108,1803.602,1
108120,1803.802,1
108132,1804.002,1
108144,1804.202,1
108156,1804.403,1
108168,1804.603,1
108180,1804.803,1
108192,1805.003,1
108204,1805.203,1
108216,1805.404,1
108228,1805.604,1
108240,1805.804,1
108252,1806.004,1
108264,1806.204,1
108276,1806.405,1
108288,1806.605,1
108300,1806.805,1
108312,1807.005,1
108324,1807.205,1
108336,1807.406,1
108348,1807.606,1
108360,1807.806,1
108372,1808.006,1
108384,1808.206,1
108396,1808.407,1
108408,1808.607,1
108420,1808.807,1
108432,1809.007,1
108444,1809.207,1
108456,1809.408,1
108468,1809.608,1
108480,1809.808,1
108492,1810.008,1
108504,1810.208,1
108516,1810.409,1
108528,1810.609,1
108540,1810.809,1
108552,1811.009,1
108564,1811.209,1
108576,1811.41,1
108588,1811.61,1
108600,1811.81,1
108612,1812.01,1
108624,1812.21,1
108636,1812.411,1
108648,1812.611,1
108660,1812.811,1
108672,1813.011,1
108684,1813.211,1
108696,1813.412,1
108708,1813.612,1
108720,1813.812,1
108732,1814.012,1
108744,1814.212,1
108756,1814.413,1
108768,1814.613,1
108780,1814.813,1
108792,1815.013,1
108804,1815.213,1
108816,1815.414,1
108828,1815.614,1
108840,1815.814,1
108852,1816.014,1
108864,1816.214,1
108876,1816.415,1
108888,1816.615,1
108900,1816.815,1
108912,1817.015,1
108924,1817.215,1
108936,1817.416,1
108948,1817.616,1
108960,1817.816,1
108972,1818.016,1
108984,1818.216,1
108996,1818.417,1
109008,1818.617,1
109020,1818.817,1
109032,1819.017,1
109044,1819.217,1
109056,1819.418,1
109068,1819.618,1
109080,1819.818,1
109092,1820.018,1
109104,1820.218,1
109116,1820.419,1
109128,1820.619,1
109140,1820.819,1
109152,1821.019,1
109164,1821.219,1
109176,1821.42,1
109188,1821.62,1
109200,1821.82,1
109212,1822.02,1
109224,1822.22,1
109236,1822.421,1
109248,1822.621,1
109260,1822.821,1
109272,1823.021,1
109284,1823.221,1
109296,1823.422,1
109308,1823.622,1
109320,1823.822,1
109332,1824.022,1
109344,1824.222,1
109356,1824.423,1
109368,1824.623,1
109380,1824.823,1
109392,1825.023,1
109404,1825.223,1
109416,1825.424,1
109428,1825.624,1
109440,1825.824,1
109452,1826.024,1
109464,1826.224,1
109476,1826.425,1
109488,1826.625,1
109500,1826.825,1
109512,1827.025,1
109524,1827.225,1
109536,1827.426,1
109548,1827.626,1
109560,1827.826,1
109572,1828.026,1
109584,1828.226,1
109596,1828.427,1
109608,1828.627,1
109620,1828.827,1
109632,1829.027,1
109644,1829.227,1
109656,1829.428,1
109668,1829.628,1
109680,1829.828,1
109692,1830.028,1
109704,1830.228,1
109716,1830.429,1
109728,1830.629,1
109740,1830.829,1
109752,1831.029,1
109764,1831.229,1
109776,1831.43,1
109788,1831.63,1
109800,1831.83,1
109812,1832.03,1
109824,1832.23,1
109836,1832.431,1
109848,1832.631,1
109860,1832.831,1
109872,1833.031,1
109884,1833.231,1
109896,1833.432,1
109908,1833.632,1
109920,1833.832,1
109932,1834.032,1
109944,1834.232,1
109956,1834.433,1
109968,1834.633,1
109980,1834.833,1
109992,1835.033,1
110004,1835.233,1
110016,1835.434,1
110028,1835.634,1
110040,1835.834,1
110052,1836.034,1
110064,1836.234,1
110076,1836.435,1
110088,1836.635,1
110100,1836.835,1
110112,1837.035,1
110124,1837.235,1
110136,1837.436,1
110148,1837.636,1
110160,1837.836,1
110172,1838.036,1
110184,1838.236,1
110196,1838.437,1
110208,1838.637,1
110220,1838.837,1
110232,1839.037,1
110244,1839.237,1
110256,1839.438,1
110268,1839.638,1
110280,1839.838,1
110292,1840.038,1
110304,1840.238,1
110316,1840.439,1
110328,1840.639,1
110340,1840.839,1
110352,1841.039,1
110364,1841.239,1
110376,1841.44,1
110388,1841.64,1
110400,1841.84,1
110412,1842.04,1
110424,1842.24,1
110436,1842.441,1
110448,1842.641,1
110460,1842.841,1
110472,1843.041,1
110484,1843.241,1
110496,1843.442,1
110508,1843.642,1
110520,1843.842,1
110532,1844.042,1
110544,1844.242,1
110556,1844.443,1
110568,1844.643,1
110580,1844.843,1
110592,1845.043,1
110604,1845.243,1
110616,1845.444,1
110628,1845.644,1
110640,1845.844,1
110652,1846.044,1
110664,1846.244,1
110676,1846.445,1
110688,1846.645,1
110700,1846.845,1
110712,1847.045,1
110724,1847.245,1
110736,1847.446,1
110748,1847.646,1
110760,1847.846,1
110772,1848.046,1
110784,1848.246,1
110796,1848.447,1
110808,1848.647,1
110820,1848.847,1
110832,1849.047,1
110844,1849.247,1
110856,1849.448,1
110868,1849.648,1
110880,1849.848,1
110892,1850.048,1
110904,1850.248,1
110916,1850.449,1
110928,1850.649,1
110940,1850.849,1
110952,1851.049,1
110964,1851.249,1
110976,1851.45,1
110988,1851.65,1
111000,1851.85,1
111012,1852.05,1
111024,1852.25,1
111036,1852.451,1
111048,1852.651,1
111060,1852.851,1
111072,1853.051,1
111084,1853.251,1
111096,1853.452,1
111108,1853.652,1
111120,1853.852,1
111132,1854.052,1
111144,1854.252,1
111156,1854.453,1
111168,1854.653,1
111180,1854.853,1
111192,1855.053,1
111204,1855.253,1
111216,1855.454,1
111228,1855.654,1
111240,1855.854,1
111252,1856.054,1
111264,1856.254,1
111276,1856.455,1
111288,1856.655,1
111300,1856.855,1
111312,1857.055,1
111324,1857.255,1
111336,1857.456,1
111348,1857.656,1
111360,1857.856,1
111372,1858.056,1
111384,1858.256,1
111396,1858.457,1
111408,1858.657,1
111420,1858.857,1
111432,1859.057,1
111444,1859.257,1
111456,1859.458,1
111468,1859.658,1
111480,1859.858,1
111492,1860.058,1
111504,1860.258,1
111516,1860.459,1
111528,1860.659,1
111540,1860.859,1
111552,1861.059,1
111564,1861.259,1
111576,1861.46,1
111588,1861.66,1
111600,1861.86,1
111612,1862.06,1
111624,1862.26,1
111636,1862.461,1
111648,1862.661,1
111660,1862.861,1
111672,1863.061,1
111684,1863.261,1
111696,1863.462,1
111708,1863.662,1
111720,1863.862,1
111732,1864.062,1
111744,1864.262,1
111756,1864.463,1
111768,1864.663,1
111780,1864.863,1
111792,1865.063,1
111804,1865.263,1
111816,1865.464,1
111828,1865.664,1
111840,1865.864,1
111852,1866.064,1
111864,1866.264,1
111876,1866.465,1
111888,1866.665,1
111900,1866.865,1
111912,1867.065,1
111924,1867.265,1
111936,1867.466,1
111948,1867.666,1
111960,1867.866,1
111972,1868.066,1
111984,1868.266,1
111996,1868.467,1
112008,1868.667,1
112020,1868.867,1
112032,1869.067,1
112044,1869.267,1
112056,1869.468,1
112068,1869.668,1
112080,1869.868,1
112092,1870.068,1
112104,1870.268,1
112116,1870.469,1
112128,1870.669,1
112140,1870.869,1
112152,1871.069,1
112164,1871.269,1
112176,1871.47,1
112188,1871.67,1
112200,1871.87,1
112212,1872.07,1
112224,1872.27,1
112236,1872.471,1
112248,1872.671,1
112260,1872.871,1
112272,1873.071,1
112284,1873.271,1
112296,1873.472,1
112308,1873.672,1
112320,1873.872,1
112332,1874.072,1
112344,1874.272,1
112356,1874.473,1
112368,1874.673,1
112380,1874.873,1
112392,1875.073,1
112404,1875.273,1
112416,1875.474,1
112428,1875.674,1
112440,1875.874,1
112452,1876.074,1
112464,1876.274,1
112476,1876.475,1
112488,1876.675,1
112500,1876.875,1
112512,1877.075,1
112524,1877.275,1
112536,1877.476,1
112548,1877.676,1
112560,1877.876,1
112572,1878.076,1
112584,1878.276,1
112596,1878.477,1
112608,1878.677,1
112620,1878.877,1
112632,1879.077,1
112644,1879.277,1
112656,1879.478,1
112668,1879.678,1
112680,1879.878,1
112692,1880.078,1
112704,1880.278,1
112716,1880.479,1
112728,1880.679,1
112740,1880.879,1
112752,1881.079,1
112764,1881.279,1
112776,1881.48,1
112788,1881.68,1
112800,1881.88,1
112812,1882.08,1
112824,1882.28,1
112836,1882.481,1
112848,1882.681,1
112860,1882.881,1
112872,1883.081,1
112884,1883.281,1
112896,1883.482,1
112908,1883.682,1
112920,1883.882,1
112932,1884.082,1
112944,1884.282,1
112956,1884.483,1
112968,1884.683,1
112980,1884.883,1
112992,1885.083,1
113004,1885.283,1
113016,1885.484,1
113028,1885.684,1
113040,1885.884,1
113052,1886.084,1
113064,1886.284,1
113076,1886.485,1
113088,1886.685,1
113100,1886.885,1
